chat_id,assume_payment,negotiate
c483GC3,0,N/A
3JxZM1o433,0,N/A
89Qu7BV,1,0
CCyV3a4,1,1
71iaNkF,0,N/A
U8B1cSL,1,1
THou9s1,0,N/A
Eb68aXW,0,N/A
oI0R19qcMB,0,N/A
nERt3JR,0,N/A
vq2fz52,1,1
iK1g0Rhbn5,0,N/A
EBQeSl5,0,N/A
uD7uQoyXIc,1,0
WReTU2A,1,N/A
9ZX851yl2C,1,N/A
2thv75C,1,1
Qw95QcC,1,N/A
8gSfb9a24s,1,0
42T7b4pG3W,1,1
CS86lpbY3C,1,N/A
Xejek7it58,0,N/A
gFBojA6,1,N/A
0cI8qF8,1,0
9QfiwkpO6k,1,N/A
5Q3S7bvp8I,1,0
9hseqrO,0,N/A
64t97DZ,0,N/A
0IGJFxE,1,N/A
20597eB,0,N/A
BcT4uWB,1,1
J1ibSo5,0,N/A
ejAHoHR,0,N/A
1wxgU8B,1,1
f28t47V,0,N/A
Fq62Ey4,0,N/A
O3437YodPK,0,N/A
057W3k4,1,0
7X98wr2,0,N/A
fP063JalSQ,1,0
STAV17F,1,1
SrVx3jS,1,0
X02lva5,1,1
6yCud25,0,N/A
jAROWwz7r1,1,0
C924Pvl6I0,1,0
koGRN3bG1r,0,N/A
9qxBcJ6,0,N/A
28lJcv2,1,0
X2g42e9,1,1
vvj6485,1,0
XQa7OtH,0,N/A
enS154I,1,1
Sl1Qbaj41o,1,0
A80xtK2,0,N/A
q7V187jwCs,1,0
bA0suKt56N,0,N/A
k71PxGp59U,0,N/A
FpuvRKlMeP,0,N/A
3Upf3Udk39,0,N/A
86uLV3vsJ3,0,N/A
eC273i5,1,1
5aoMA5nB7T,0,N/A
hNVmw98,0,N/A
wd41Lg1,1,0
MQOXWu8,0,N/A
5oAVxq7,1,0
7bRx295,1,0
A6RM2EY,0,N/A
W0dwwJ2,0,N/A
D4VBmMK,0,N/A
jKz8T5b544,0,N/A
ukFOmP8,1,N/A
0ZV0qJO,1,N/A
JuuMcKpNxu,0,N/A
yXvg0TcG66,0,N/A
3v411VY,0,N/A
ff3Vn8D,0,N/A
r9kF106,0,N/A
J13o6pgKJv,0,N/A
iM0K9Ub2za,1,N/A
Pqr6Htxfhx,1,N/A
WKDor4G,0,N/A
7CHxRwX,0,N/A
RGgv2LP,1,0
VsZ9mWw7p9,1,N/A
UmiAqdcBY9,1,0
3cCM6Sa3Ub,0,N/A
xu1oYdY,1,0
vI5dc66,1,0
0U7LDumQWN,1,1
Y9G8E94,1,0
5Ttv69M,0,N/A
a5Pllvt3f4,0,N/A
zme9P4y55D,1,N/A
NIg00UjAi8,1,1
R0903dxLt0,1,1
Bb9h3x5,0,N/A
AkQ8790,1,1
Ornv54a6eD,1,1
XFpb3p5,1,N/A
G919jpeG08,1,N/A
9cyo5h0,0,N/A
Wr17DuW,1,N/A
RVvU2Qky30,0,N/A
T96b01b8a7,0,N/A
ann4n6xnD5,0,N/A
agBl7IK,0,N/A
Xe8u3KnUJE,0,N/A
LeS1OQc9Q6,0,N/A
iDhh40I,0,N/A
GtZWIIaR0A,0,N/A
pKDvw1V,0,N/A
Mt5qvLen3C,0,N/A
WfY7xlpg3D,1,N/A
UfQUALiOhi,0,N/A
504aQsmvRU,0,N/A
TsY0511,1,1
oRC19H9,1,0
S127l3H,1,1
I2Ivzyz15m,1,N/A
Of0jQdpVfD,0,N/A
uTbuMWnZFp,0,N/A
yw99Z2H,0,N/A
tr0MOF5,1,0
Vu3Jt0Q,0,N/A
orKMfsA,1,N/A
KJ2b3GJ,1,N/A
2RnpZevH3X,0,N/A
4737Ir2,0,N/A
1YlaJaE,0,N/A
6Dcrx21,1,N/A
VI334CaAxF,1,N/A
ui84Wsp4tI,0,N/A
1h65QHxBiI,0,N/A
KLpKi8i5iK,0,N/A
3l4619bmd3,1,N/A
2t25Jy7,1,1
POHD7Fs820,1,1
HwI4EotL4Y,0,N/A
46VqZDR,0,N/A
2j4qKjM,0,N/A
80y2jT1,0,N/A
Zlq5Oj3,0,N/A
Z4FXG04,1,0
lxH4xg9,0,N/A
goaahJbfml,0,N/A
cT6NG67,0,N/A
s14GdAX,1,0
DMEF96bS9W,1,0
cCVgkz4,0,N/A
mko2OSJ,1,N/A
5zR5zDbE7e,0,N/A
D4ofVM0,0,N/A
R57q3OuR64,1,0
7357GcX,1,1
JuaeM9U,0,N/A
fs3BAzR,1,N/A
0aS4fo5,1,1
ut9GsJ6,0,N/A
2u6WHOH,0,N/A
Y3GTNZC,0,N/A
WF3svuC,1,1
MqF7umW,0,N/A
jp8vMM5,0,N/A
2q834rF,1,1
8wQ506rf75,1,N/A
izD0jM4,0,N/A
uup0r34,0,N/A
CHEQ40C,1,0
825I1PJ,0,N/A
K8L5629,1,1
pDa70ClKCe,0,N/A
T80wy3ubK6,1,0
d0V6g76,0,N/A
sP6N7z5,1,0
b3SxhrZ,1,0
E726G1oWI7,1,0
Onsp98up93,0,N/A
HKesN5haAK,1,1
r5Cg6cV,1,0
0YpqWs1,0,N/A
71R1E53,0,N/A
SElSs3W,0,N/A
3eaYD30,0,N/A
5o6A7D1,1,N/A
04saTg9,0,N/A
EB6960d3F5,0,N/A
d4CKg6rn6F,1,1
e1nN3H7,1,1
c71UMRtRyb,1,0
TCDi4wW,0,N/A
q2C6k24,1,N/A
rbpX59C,1,1
Fu3A60C,1,0
t5X3IiQ,1,N/A
31LFNXJ,1,1
hlN264T,0,N/A
Mb0AoVS,1,N/A
9O15qA0,0,N/A
Fjk76PT,1,N/A
iRLJd6D,0,N/A
5F1S3o8,0,N/A
z39LJkD,0,N/A
8994852,1,N/A
vq6hp9hRTc,0,N/A
xKzxP4K,0,N/A
78R3SClRm1,1,1
5l4ssBhuGg,1,0
2288B6V,1,0
8HY298T,1,0
vEkEu9zC61,0,N/A
z0T4216,0,N/A
X94hlkg4qj,1,0
XL71PI1,0,N/A
KZFlWl7,1,N/A
VMrND7R,0,N/A
2Bl07coJL0,0,N/A
33fwPTN,0,N/A
7mpVo7bDea,0,N/A
Fv7ZH7rkiu,0,N/A
1UA34J8,0,N/A
YcLqq0n80z,0,N/A
t9cz7tE,1,1
Q8R6A7L,0,N/A
O0Gcvv1,1,1
YgY4K69,0,N/A
EkA5k1M,1,0
rzyKaLM,0,N/A
b37wP68,0,N/A
4L0VzoB,0,N/A
DAy374lM8I,1,0
W20wgfT,1,0
Wx4efY8,1,0
Gkz3Ie3,0,N/A
uG1b8QepV2,0,N/A
vB3h3EB,0,N/A
ROq22v0,0,N/A
7u8k2q6,1,0
gF1Da6S,0,N/A
6M0wP4p403,1,0
oX2w83P,1,0
nA9zN1Z,1,N/A
P1BXyu6,0,N/A
DTE4o44,1,0
jHQggmJ,1,1
1zbkuy5,0,N/A
cLVs5JU,0,N/A
4ga21Kye1A,0,N/A
a42zTAlf7N,0,N/A
Nm6I18G,1,1
00P5hWR,1,0
9GMDJ6K,0,N/A
d30gfUodBN,0,N/A
d03nj5E,1,1
pv975L3,0,N/A
d7N059K,0,N/A
1hCG53dk56,1,0
y40A9S4,0,N/A
M6T0K5oRBm,1,1
Vu6731F,1,0
7sDL9qo4Yf,1,0
Jz8ePkQ,0,N/A
mCjK6a3,1,0
m1FMrL5,1,0
wSjRciP,1,0
78VYl3xoxc,1,1
lXjbCs6,0,N/A
0w1LVa8,1,0
puq61j1,1,N/A
55gCe9Y,0,N/A
14p9ek9,1,0
3Ah1i9oyN3,0,N/A
Bp5574qSI1,1,0
0Ul121gI41,1,0
3t682d1,1,1
PNf29vgq5K,1,N/A
7zHZd1T,0,N/A
06kVrHM,1,1
fYnn88S,0,N/A
YTYcl94,0,N/A
qVg6o61,1,0
QFkYIQxj6w,1,1
0544udss8Y,1,N/A
RU3lg1gv33,0,N/A
19jSmEQ,0,N/A
Ivy3Jk9,1,0
RE7HPzN,1,1
a0kAzJcKRL,1,0
y1a4LeyOsb,1,1
01o22sH,0,N/A
r7tkTrqwv1,1,0
Ba8x5vfM80,0,N/A
9PKI5qS,1,1
Mp6l0F5,0,N/A
F9P03SbhbR,0,N/A
XOg3mYsYEA,0,N/A
bA61TXtK63,1,0
OZ4XW1J,0,N/A
S0RqojO,1,N/A
6b353b8,1,N/A
LF798AU,1,0
RlwaL2bVN9,0,N/A
26oN75K,0,N/A
g1q2GjD,1,0
e6n04NV,1,0
kkCx4o7,1,0
607kOFE,0,N/A
W5eAGAeEny,0,N/A
4wYZvl6,1,N/A
loZOCh5,1,0
RX4kmjn6KW,0,N/A
qh4KB4U,1,0
rjz5OuZ,0,N/A
s307xX8,0,N/A
YQ9jzD4,1,0
A3ye36F,1,1
Aax88k7,0,N/A
N0gYfM3,0,N/A
FO2D3qjbFj,1,0
A79DFS6,1,1
U28ayY7,0,N/A
M9i72a6,0,N/A
J9Axqkn7gQ,0,N/A
8mla2XP,0,N/A
KohAh46,0,N/A
79Ei8wyMNU,1,0
YL4xHnI,1,0
DrdFI9g8tP,1,1
O6f95o8,1,0
5URbXaE,1,1
as4s5vY,0,N/A
6r1gUWj52V,0,N/A
3J04mY2,0,N/A
899wrS3,0,N/A
m05WtrO,0,N/A
jkl370C,1,1
BF0eA2F,1,1
Zk3WPKp4Vd,1,0
168X0MW,0,N/A
50DdWvjHXL,1,0
jfNFX7R,0,N/A
oSivyLX,0,N/A
G5vjTz0,0,N/A
TSYDp3D,0,N/A
g9GuhPz2iJ,1,1
44TXl0sl5h,0,N/A
22lrPlm3Q7,0,N/A
ZOGjggB,0,N/A
AV6LXPkwJ4,0,N/A
HVZpjs8,1,N/A
Ep1409qZwo,0,N/A
4qhI17pqpS,0,N/A
7TFil0W,1,N/A
BHhL487,1,0
406hs04,1,0
hIZu1LlEIH,1,N/A
dM3jXV9,1,0
Q57VMueItF,0,N/A
89P2mL5,1,0
fl2wZchrHC,0,N/A
qME3xU1,0,N/A
t74i2oz2TN,1,N/A
NG9nyi0,0,N/A
ZvrFvwR,1,1
3e1950rr84,1,1
1281677,1,0
H2T9o2S,1,1
O1gDlmQ,0,N/A
HQtlQu0,1,1
5PwF0szkgc,1,1
eYx21yL,1,1
Nua2BUbj3P,0,N/A
xdX7bI7,1,1
k8SImteuhJ,1,1
44CNRfho38,1,N/A
tGsF6huVUe,0,N/A
Yv95N5W,0,N/A
A49nIjmmtk,0,N/A
9y9GssD,0,N/A
1AnWLt2,1,1
s4304eI,1,N/A
L0WsLpC,1,1
N4F5T69,0,N/A
w4O11seZCU,1,1
47uf7AC,0,N/A
SvrNOqby9V,0,N/A
9liq21pvqG,1,0
yE13rP1,0,N/A
8zkh307,0,N/A
kC3Rcc3,1,0
wnm7YFP,0,N/A
hwq3FL8,1,1
rQ3YizZ,1,1
4vz7s49,0,N/A
3IJf6ckvpo,1,N/A
GV8C1s8,1,N/A
Q69tS95,0,N/A
7u1l1VH,1,1
9UfnYQq20q,0,N/A
DIUJw6U,1,0
N4G56YvSk0,1,N/A
Jj88D12,0,N/A
63e7LUfH6E,1,N/A
8V89jCE,0,N/A
6584I6qOz5,1,0
v1lCjrW,1,1
210f3bX,1,1
7T0C379,0,N/A
am622Eamzf,0,N/A
TZ9hdQrbbD,1,0
z0Dak22,0,N/A
9D40cGY,0,N/A
xYXP46b748,0,N/A
GVKrcoI,1,0
Lt39TVcabM,0,N/A
Kd816Xb3bY,0,N/A
gf0f92F,1,1
M81j3c2,0,N/A
KrUl515,0,N/A
2xzdGmE,1,0
G1z0c6p1O6,0,N/A
idp41wz89d,0,N/A
yPy3O3X,0,N/A
OFPCeO5,0,N/A
GujrO3O,0,N/A
PO2gNoX,1,1
619abAH,0,N/A
h2vz4Z0,0,N/A
208zlct014,0,N/A
NL5X9H4,0,N/A
xfljnaqP74,0,N/A
SX0kuVO,0,N/A
3aqV0xpUW0,1,0
EVe0p8M,1,0
9RSl68mhF5,0,N/A
8jLGH8xv0a,0,N/A
hK2C6oT,1,1
f91iEtw2yq,0,N/A
C39LOBV,1,1
Wj78j85,0,N/A
xR8RdUriQ0,1,1
94L4375,0,N/A
wJSAW7oG5D,1,1
Jmv663vr5q,0,N/A
A24GDh0,1,1
sek3A8xz18,1,1
4469S4l2ti,1,1
aJ2Jk2C,0,N/A
w63TLsD,1,0
9dPv7Ik0S0,0,N/A
hp2MnIr4B4,1,1
5a6sbtV,0,N/A
Tz73xR5,1,0
9G1Nf1T,0,N/A
WNvq1y2,0,N/A
J70smbU,1,N/A
6kP706E,1,N/A
cvTwoblL7t,0,N/A
3LmLv3y6Z5,0,N/A
HL8a53U,1,1
43if413,0,N/A
Xt5Bq5Y,0,N/A
Bd034IzM1J,0,N/A
5dE3C3O,0,N/A
x6HVVdO,0,N/A
1P5x81x2Rh,0,N/A
5Nfe6V3,1,0
tl74UtV,1,1
J4WFzyD,1,0
zSiHI0yoXl,0,N/A
q2q238C,1,0
9CskDN9,0,N/A
bzCJ834,0,N/A
fRhSy5U,1,0
JkAIVbO,1,N/A
bgcxEP7,1,1
h6Sm4x3,1,1
mkXs2rI,1,1
RG73bFA,1,1
00kIk3dL4L,0,N/A
D60oL57,1,N/A
FF33hx9,1,1
y2KCjv5,0,N/A
gr65xJ8,0,N/A
6WPO5WA,0,N/A
O0miqumZKT,1,0
2DhCvBq3II,0,N/A
9ro7PQS,1,0
DxbIy8L,1,N/A
652rUk6,0,N/A
T3OlV1R,1,N/A
5K6I87D,0,N/A
VayI5rtn1W,1,1
4KEN9qH,0,N/A
975ev3N,1,0
jGp5aCV,1,0
uky5oh2,0,N/A
EoUiK8cK73,0,N/A
1sZL4uhaY8,1,0
k5Mh32R,0,N/A
nukk22gZ03,0,N/A
70S8Pxs08E,1,1
1YSo7cJ,1,N/A
63SPma3,1,N/A
fT3CRjW,0,N/A
hX6YKQ4,1,0
947HP12,0,N/A
wiFQm3y4Ma,1,0
44op7iF,1,1
rj6Rzo8,1,1
V6gh4QqWN7,1,1
45K96cy18e,1,N/A
Z4pdp2xlqx,0,N/A
74UF9Kt0pc,0,N/A
GKkFrQC,0,N/A
5Z9h79L,0,N/A
r4FH32g7zP,1,0
D9i4l0B,0,N/A
D7zo568,0,N/A
26NuwKH,0,N/A
3e696pmqX7,1,N/A
BM7D753,0,N/A
UzEHGDL,1,0
9Cwu9z4,0,N/A
0lOi86T,0,N/A
kXdzb9Q,1,N/A
38YlQ2gOOy,1,1
zL6vTu0,0,N/A
a4N1Hp2,0,N/A
ldr9aOL,1,0
Nzd41iW,1,0
H14sP85,1,N/A
QV3oSMs54U,1,1
neR820W,1,1
z78R41p9m4,0,N/A
Dm89v4nTz5,0,N/A
f0TGN17,1,1
6if697te18,0,N/A
8S17p4wW9x,1,N/A
CVn324F,0,N/A
15LqnSY,0,N/A
RBb2V46,0,N/A
8ZPpKD0,0,N/A
1aVur99,0,N/A
Bd44MY8,1,N/A
UieEVo2,0,N/A
W87E4Ti660,0,N/A
JHBpnx5,0,N/A
WPpgDxS,1,0
vNbW25rF20,0,N/A
CJqs8Vy2o1,1,0
zoH4fpQ,0,N/A
b5t25dhM45,1,1
zkTxqw4,1,0
Rd2nDXi7zv,1,0
J9p3RN5,1,N/A
uSIYAMkr3O,0,N/A
96j66MQ,1,N/A
698I30b9b5,1,0
ZxOKmHlTgd,0,N/A
z0gmd37,0,N/A
9OKTKJqXsc,1,N/A
5q4817P,0,N/A
pJH3p99,0,N/A
r9wB3v2,1,N/A
C2rcuF7,0,N/A
eZO4CH4,0,N/A
220Ty48,0,N/A
m5xlX1P,1,0
3iAlr18,0,N/A
F7kcBx8,0,N/A
IsT2jx5,0,N/A
NyJ7OOc2L9,1,0
Us7zdTzfZa,0,N/A
tsG8yxeDDC,0,N/A
dMJX1VZ,0,N/A
h0UX6H0,0,N/A
g8oEjYF,0,N/A
4Ff5UCX,1,1
dyjftdd8ap,1,0
w4l038jGQL,0,N/A
ALV43G5,0,N/A
Y9pJ52dHU9,1,0
SynqNA6,0,N/A
iez6nW4,0,N/A
urURQGM,0,N/A
UaHSY5T,0,N/A
XW7n5MW,0,N/A
kTyW776,1,0
OW0GOa3,0,N/A
4Mn31kD,1,0
GY24RN6,0,N/A
1fF9YPvbCt,1,N/A
c947236,0,N/A
7ZGEHmX,1,N/A
g5oHkQ1,1,0
nZzZ99qZbh,0,N/A
Q3tJ658,0,N/A
oKK6rjeyKw,0,N/A
JCwDJ4y5gI,1,1
l5n4CdySYQ,0,N/A
x83JYytVxO,0,N/A
A66IARs5dR,0,N/A
biVIhpB,1,1
d1gIGcp9Ic,0,N/A
810z1KX,1,0
6Y065WD,1,0
R74NvDM,0,N/A
9YGDixnCYj,0,N/A
ySES2hF,0,N/A
p5BV6fw9Kl,1,0
IQ0QiU8,1,1
a7Os7TR,1,N/A
hKWY4cT,1,0
djO790F,0,N/A
LA5l8pE,1,N/A
g59B607,0,N/A
472JU4s3k1,0,N/A
TA5502fC5D,0,N/A
trwF2WC,0,N/A
428kOk8,0,N/A
ptZtY6x3Wc,1,0
ory6bSv5Rs,0,N/A
TVCu7PN,1,0
503q1Nyiu7,0,N/A
s7J78Y8,1,N/A
cRretPznL4,1,0
V9o2M8c9R2,1,N/A
738UnAB,1,1
AzOK2r5,1,0
TX9ca48,0,N/A
5h1AXykwf0,0,N/A
wS483PjDvb,1,N/A
5tPtoL1,1,0
aih5QYc5m2,0,N/A
5As7MdH,1,1
0H32n6vE47,1,0
88t4X4r6T7,0,N/A
5ocS1Y7,1,0
378761m323,0,N/A
2bPYavi80e,1,N/A
YwIpYL3,1,N/A
abTjQyX,1,1
m29t435,1,0
iKh9R8freE,1,1
DcL2BM8,1,N/A
hEes0WQ,0,N/A
Y5SA54C,1,0
8Nq94dn12X,1,0
qz7GH2Q,1,1
HWDXVG9,0,N/A
LLTeED4,1,0
iI1poholoZ,0,N/A
18v5CurcxM,1,1
OgKedZ8,1,0
i5Pl3R5,1,0
kqrMclL,1,1
Wv0GZuqadP,0,N/A
tau5iA8,1,N/A
RSz527a3hy,1,N/A
KuKs6l3,0,N/A
C2zv8AqX0i,1,N/A
zvT143J,0,N/A
65SVI7ceu3,1,N/A
I37a5B1,0,N/A
9n1YHLv3z6,0,N/A
9XIj04J,1,1
3DBOn8sn34,1,0
s3OQlY4,0,N/A
T4Kuj2qDl1,1,0
cQu55RV,1,0
YF0or77,0,N/A
2hcI3y1,1,1
ORVI34opQz,0,N/A
Agle00m8DK,1,0
VUM31U3,1,N/A
5QIb95xc2d,0,N/A
pyr6tsM,0,N/A
mIgEN3Y,1,N/A
45SXaqB,1,1
xOp84AI,0,N/A
v3i577u097,0,N/A
wwy07hbNQv,1,0
5YE73IK,1,N/A
cMPf9beKYf,1,1
uBRjEBZ,0,N/A
we79Sx3,1,1
go1ghPA,0,N/A
d3F605i57p,1,1
MMD0aSs3KB,0,N/A
k11mIpE,1,1
XNQPw20,1,N/A
a9sKo07,0,N/A
Ya26GqrJHf,1,1
22nk4E4,1,1
X2f73cw6F1,1,N/A
Ms360V6,0,N/A
v4FJ730,1,0
Tl26g19,1,0
825vqNW,1,0
lsvW6BI,0,N/A
0ex6626,0,N/A
h7ue6FS,0,N/A
O3mnhAli70,0,N/A
X864K52,0,N/A
jN0lh04,0,N/A
1GTQwN1,1,N/A
u9260fU,1,1
3m1IHqM,1,0
h729OVZ,0,N/A
PjGh9T3,0,N/A
Gn0F9Cv795,0,N/A
QsemdGS,1,0
Q15rNB3,0,N/A
6u8Sdb1,1,1
50Yw6fV,1,N/A
0Q69k9M,0,N/A
mntp4efYGp,1,N/A
9tMtWX6,1,1
2UCcSAm7gJ,1,0
JxKTASg4hH,1,N/A
bmM0U0B,1,0
ZvOV5isb3J,1,0
uvfo29P,0,N/A
TuHC1G6,0,N/A
uYw5L4qGQE,1,N/A
sRn2j9P,0,N/A
2zM44utI01,1,1
9h85cgo8Wm,1,0
qts0578,0,N/A
9BU8G54,1,0
uUISwJ4,0,N/A
q561HtF,1,1
V36oDQeX87,1,N/A
x8rUhl1,0,N/A
w6LwriT,0,N/A
8IaFx7K,0,N/A
x1AUY37,1,1
S4A0Rlyis5,1,1
o119dgnM0o,0,N/A
Y89gSxjQwV,1,0
wa19zuA,0,N/A
FW2Y6r8,1,0
76wf4yik6U,1,0
s2a8D3lQ3J,1,N/A
VGdcW6n4cv,1,1
EloT963,1,1
NXST02D,1,0
mu0c693,0,N/A
1ht921K,0,N/A
VN1v0w3,1,N/A
4573uAW,1,1
gqeeX23,0,N/A
0bISS2aNIr,1,0
Zvv91tm65v,1,0
mTuP0HX,1,N/A
KDh94rq9et,0,N/A
MK5K3ZV,0,N/A
NqiinC8,0,N/A
4ma6vbtKG8,1,1
Z79PkPcwrY,0,N/A
uHM04N9,0,N/A
xFp9616,1,0
bnI2ODD,1,N/A
Q4Vxy5rd18,1,1
BjbQQPD,0,N/A
07fbD8c0in,0,N/A
B8yPjIB,1,N/A
mG4TdnC,1,1
5vd1G38,0,N/A
vD843r0,1,1
eUntTaw4N4,0,N/A
4S2A1MU,1,0
mb6B45S,1,0
07OjbUG,1,N/A
KC8WfMG,1,N/A
N8IXXM4,0,N/A
ab9bzA8,0,N/A
8RHAX9P,0,N/A
h6XIpEd9yN,0,N/A
5TlLaRlPRy,1,0
iqSH0n4,0,N/A
te2V760,0,N/A
XME7CKI,1,1
lrac87F,0,N/A
wT4ty6qTXp,1,0
6c9E5CU,1,1
qjjAU0P,0,N/A
BGg4by1,1,1
IM231C7,0,N/A
97d54HQ,1,0
MwnGFuO,1,1
sGPHv89,1,1
1g3NMN7,0,N/A
9s307X5,0,N/A
Qk5v0e2,0,N/A
sJD0eq0,0,N/A
s56aVGQ,0,N/A
s9D958Z,0,N/A
2FmF93eHPQ,0,N/A
8huzd4G,0,N/A
Ag674aqiT4,1,N/A
ONp29lZ,0,N/A
MmU46w3,0,N/A
OiW5Z06,0,N/A
piWk1TJ,1,1
slP8cOy9wI,1,1
1YtQ9T9,0,N/A
5hGSWuO,0,N/A
fs29RwV,0,N/A
BCLS2p7,0,N/A
uh8qjRK,1,0
gCrIkDhNah,0,N/A
IuGZWnz0lQ,1,1
i2jB2h7,1,1
6RZo59sHh9,1,0
U2s7KR9,0,N/A
3kv5cx9,0,N/A
scbEiG4,0,N/A
DMdFZUL,0,N/A
S11VQ6N,0,N/A
Ofjgz0pZ22,1,1
FlxfJZpNPK,0,N/A
ZTBsNy9,0,N/A
aG84FJ2,1,0
wCX2d33,1,1
E3xuQ6X,0,N/A
9yIaIFkZyB,1,0
53qe44J,0,N/A
J3k69j8,1,N/A
V4Zl84O,0,N/A
Sgve05tMr6,0,N/A
2u2VGz3,1,0
Pu20E7U,0,N/A
E2apcuL,0,N/A
UkB1solsS0,1,1
xPLtMSN,1,0
MpZVhZ6,1,1
efYW1BF,1,0
TiTPZkJ,1,0
jAc4jz9,1,0
7599r2W,1,1
Reqya1d6V0,1,N/A
9WJoW4T,1,N/A
U0jrvSH,0,N/A
wA91R6g44I,0,N/A
VN76l01,1,1
9ciIBbP,0,N/A
68wl602,1,1
t2ny30w7rt,1,0
p11LP4rr6j,1,0
q6r6t64,0,N/A
8VMTP55,0,N/A
8rseodI,1,1
9OqGgYF,0,N/A
eZ17c4frCD,0,N/A
Tur79S9,0,N/A
ljE50a9,1,0
7dfzhxeKK8,1,1
T71i8G2,1,1
CxWzOJA,0,N/A
9Il36PC,0,N/A
5HLy8t0,1,1
SqiS2o6,0,N/A
mkPgvMkJp9,1,0
Hr805l2,0,N/A
R59Q27F,1,0
tBUPs52,1,0
P8s1E5K,1,0
45Xcy85,0,N/A
t891eT3,0,N/A
kZZPmTh1hu,1,1
C6LbcCM,0,N/A
sNnAI85,1,0
1UXsLHK,1,1
4m8LxbzPQl,1,0
5lPq5h4,0,N/A
2NIve0S,1,0
V36f9SS,1,1
E3LM1J2,1,1
AtDr9du92Y,1,N/A
h4c1gWM,1,1
97X3vI3,1,0
2D5696rLc4,0,N/A
NdwS7gX,1,1
E5FX1M4,1,0
3a49Ach61H,1,1
M3078SlRr5,0,N/A
1Hnh5a1,0,N/A
6gKstxF,0,N/A
P2HuSLixFA,0,N/A
m0k6t32,1,0
L95uiC7,1,0
WC1cor7,1,N/A
56v788v7o0,1,0
xAT480ehn8,0,N/A
jUyg8t1,1,0
uLg4ISn3Cp,0,N/A
63S8tEtJ79,1,1
ZyJH2Gh8KB,1,1
5IC9I9B,0,N/A
ugquz8x46w,1,N/A
85x92y9,1,1
481Qo22,0,N/A
w60R9LgPj3,0,N/A
5JISXST,1,N/A
6NWfqD4,0,N/A
szis7NN,1,N/A
dTMXmj5,0,N/A
22oK5dA,0,N/A
pz9HceM,0,N/A
Q0sF031,0,N/A
0f0oIUu4SK,1,N/A
BbqOzKi4iV,1,N/A
814EU1d4vD,1,1
r5DnxI3,0,N/A
2zJDFhl88l,0,N/A
oBQ5g51,0,N/A
zjTa1bc4XA,0,N/A
O10XB3tQJU,0,N/A
P75U4V8,0,N/A
wnsmkF3,0,N/A
mQ2uDsmF2g,1,1
H9PICnO,0,N/A
4keXi8E,1,0
wTz327jb3D,1,0
lL0I1fxIO3,1,1
bM6XgcR,1,0
3MtoOvO,0,N/A
mj71WDjGNl,1,1
Ii1zPbH,0,N/A
cn43srf594,0,N/A
NkL6aYV,1,N/A
j64enPo479,1,1
zyBV92mxHm,0,N/A
3bWyM1l7z4,1,0
Tl68al3,0,N/A
E79DYVV,1,1
5M4d6ckI7w,0,N/A
4hEZ9JR,0,N/A
QQVj3OkBOY,1,0
N60E13wPxi,0,N/A
JUBIvagjDV,1,1
NH6ehbo1nF,1,1
OMj5JJ1,0,N/A
39RJX1J,0,N/A
8v0ETNanB5,0,N/A
Su9pqOR,0,N/A
0Ri83Cmuai,1,0
K20VLHH,0,N/A
2LteM6J,0,N/A
LO6viq5,0,N/A
8ML76NtOxU,0,N/A
6144FfF,1,0
s3i4Ynz9kK,1,1
E5GxI2rTfd,1,0
G2e1Qd2,0,N/A
8xrDR4vH1Q,0,N/A
9f0DKh6,0,N/A
07wU3c0,0,N/A
kScXHOA,0,N/A
Q0R6aGt8qz,1,0
JoAdsf6,0,N/A
XeAC4Y6,0,N/A
WU26smY,1,1
1EoTB4eOa0,1,0
MqH8gEF,0,N/A
YeKy24bvC2,0,N/A
Rkk2Cq3,0,N/A
8UB8311,0,N/A
2iKP7f3,0,N/A
K3ih5rJ,0,N/A
4LBui3L,0,N/A
5AS4570,0,N/A
08eK2eclRY,1,1
PPC0SmS,1,1
pB845xX,0,N/A
N11mnTelB6,1,1
Rss9Y29,0,N/A
l7dE7doRh4,1,N/A
54C5OJbjKh,0,N/A
e8K1dNx3N8,1,1
yZ021ive3D,1,0
QU7sDAl3t7,1,0
67wK2f3,0,N/A
Sf6Q990,0,N/A
gDMw5id2lt,0,N/A
KzWbK3L,0,N/A
828ANi6,0,N/A
f7jxPSL,0,N/A
Fzl0WkL,1,1
1bLWUiB,1,0
XLVLvq0,1,1
2ZO70s1,1,1
24A4wsoM7e,1,0
Mj415GsgQS,0,N/A
YN354yrm7Q,0,N/A
3hEr5iR,1,0
Uzuv6Jo2ie,1,1
4vr2mwX,0,N/A
w08OCkX,0,N/A
XSC7jU6,1,1
10R35JB,0,N/A
v67jUosVzp,0,N/A
01gu3b3,0,N/A
6j9hs39,0,N/A
PR6chptO50,0,N/A
zHwf331,1,0
jecV4zR,0,N/A
ZVwjK3H,0,N/A
qkh9zMB,1,0
g2CbR6f7zg,0,N/A
3zd4JnX,0,N/A
IPLcKkV,0,N/A
r6kaSeayNa,1,N/A
trYUPI8,0,N/A
Ex93WMi024,0,N/A
SfP8kat50M,0,N/A
y6ilCPS,0,N/A
6ozwUu2,1,N/A
UMo1Yis2Us,1,1
g7kqwdF,1,0
4H2rAuD,1,0
hytfdc3,1,0
Mg4safv1Oi,1,0
